Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Product ID,Promotion Flag,Promotion Details,Customer Age Group,Customer Loyalty Status,Current Stock Level,Restocking Date,Restocking Quantity,Stockout Indicator,Turnover Rate,Lead Time,Shelf Life,Temperature,Weather Condition,Weather Impact Indicator,Rolling Average Sales,Seasonality Index
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23 00:00:00,17:44,Cash,232.6,4.761904762,11.63,8.4,P001,No,N/A,25-34,Normal,438,2019-01-29,401,No,Medium,4,24,97,Sunny,No,3.2,0.9301012799595438
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14 00:00:00,14:19,Ewallet,877.32,4.761904762,43.866,7.4,P004,No,N/A,35-44,Member,763,2019-03-19,60,No,Low,1,17,71,Snowy,Yes,3.8,0.8550458039164412
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23 00:00:00,10:33,Cash,699.72,4.761904762,34.986,6.1,P001,No,N/A,25-34,Normal,437,2019-01-28,324,No,Low,4,13,73,Sunny,No,5.0,0.8832584534372805
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09 00:00:00,11:40,Cash,674.59,4.761904762,33.7295,6.0,P002,Yes,10% off,45-54,Normal,119,2019-01-12,337,No,High,3,9,77,Snowy,Yes,6.2,0.992508779784564
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07 00:00:00,19:30,Ewallet,318.55,4.761904762,15.9275,8.5,P006,Yes,10% off,35-44,Normal,108,2019-02-09,211,No,Medium,3,17,96,Cloudy,No,6.4,0.8746176730587245
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18 00:00:00,14:42,Ewallet,29.52,4.761904762,1.476,4.3,P001,No,N/A,25-34,Normal,975,2019-02-24,274,No,Medium,3,8,86,Cloudy,No,6.0,1.1422942961391398
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03 00:00:00,19:08,Credit card,496.0,4.761904762,24.8,6.2,P001,Yes,10% off,18-24,Member,875,2019-01-05,298,No,Low,4,16,68,Rainy,Yes,5.8,0.9316067087680483
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29 00:00:00,19:12,Ewallet,823.4,4.761904762,41.17,4.3,P002,No,N/A,18-24,Member,415,2019-04-03,115,No,Low,1,11,65,Rainy,Yes,6.4,0.8630059094028973
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28 00:00:00,15:46,Credit card,602.96,4.761904762,30.148,8.4,P001,No,N/A,35-44,Member,185,2019-01-30,475,No,Medium,3,22,77,Sunny,No,6.6,1.1859830217539322
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22 00:00:00,19:06,Credit card,282.8,4.761904762,14.14,4.5,P005,Yes,10% off,18-24,Normal,554,2019-03-24,336,No,High,3,26,86,Rainy,Yes,6.6,0.8977764911266793
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24 00:00:00,18:10,Ewallet,766.0,4.761904762,38.3,6.0,P004,No,N/A,18-24,Normal,684,2019-01-30,257,No,High,4,6,87,Rainy,Yes,8.2,0.9551737598591767
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10 00:00:00,20:46,Ewallet,116.06,4.761904762,5.803,8.8,P002,Yes,10% off,35-44,Normal,251,2019-03-13,322,No,Low,1,20,85,Cloudy,No,7.0,0.9321138830998863
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22 00:00:00,18:35,Ewallet,174.9,4.761904762,8.745,6.6,P006,No,N/A,45-54,Normal,209,2019-02-25,267,No,Medium,4,5,95,Cloudy,No,7.0,0.9062555903669154
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18 00:00:00,11:40,Ewallet,60.95,4.761904762,3.0475,5.9,P002,No,N/A,45-54,Member,607,2019-02-22,104,No,Medium,3,16,66,Cloudy,No,5.6,0.909431739206643
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29 00:00:00,13:46,Ewallet,40.35,4.761904762,2.0175,6.2,P001,No,N/A,18-24,Normal,199,2019-01-30,127,No,Low,4,29,97,Snowy,Yes,4.8,1.1017662248784073
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02 00:00:00,17:16,Ewallet,973.8,4.761904762,48.69,4.4,P003,No,N/A,18-24,Normal,215,2019-03-08,315,No,High,3,8,63,Snowy,Yes,4.8,1.161748079993796
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09 00:00:00,13:22,Cash,31.84,4.761904762,1.592,7.7,P005,No,N/A,45-54,Member,694,2019-02-12,228,No,Low,3,25,79,Rainy,Yes,4.6,0.9711001412875421
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22 00:00:00,15:33,Cash,65.82,4.761904762,3.291,4.1,P003,Yes,10% off,35-44,Normal,497,2019-02-27,410,No,High,1,13,61,Cloudy,No,2.8,1.1155634223540596
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18 00:00:00,13:28,Cash,618.38,4.761904762,30.919,6.6,P006,Yes,10% off,45-54,Member,444,2019-02-23,221,No,Low,1,11,56,Cloudy,No,4.0,0.8422851733427443
T626049,B,Naypyitaw,Normal,Female,Health and beauty,48.72,31,75.51,1510.18,2019-12-15,12:50,Ewallet,1434.67,4.761905,75.51,7.0,P001,No,N/A,18-24,Non-Member,568,2019-12-19,332,Yes,High,1,22,81,Rainy,Yes,24.861689987265017,1.0988465068664306
T393351,A,Naypyitaw,Member,Male,Home and lifestyle,94.12,41,192.94,3858.89,2020-01-30,11:34,Ewallet,3665.95,4.761905,192.94,5.6,P003,No,10% off,45-54,Member,206,2020-02-03,226,Yes,Medium,4,26,65,Rainy,Yes,24.85543216650106,0.8007732236181893
T517755,C,Yangon,Member,Female,Food and beverages,77.5,4,15.5,309.99,2019-04-30,20:40,Cash,294.49,4.761905,15.5,9.4,P005,No,10% off,45-54,Non-Member,655,2019-05-03,82,No,Medium,4,10,61,Cloudy,No,37.691487357404654,0.9702287928107036
T465389,B,Yangon,Member,Male,Food and beverages,93.97,32,150.35,3006.91,2019-12-30,20:46,Ewallet,2856.56,4.761905,150.35,7.3,P005,No,10% off,25-34,Member,441,2020-01-02,317,No,Low,4,21,57,Cloudy,Yes,31.294278495432813,1.02909803667946
T494409,B,Mandalay,Normal,Female,Electronic accessories,95.93,23,110.32,2206.37,2019-05-24,21:31,Credit card,2096.05,4.761905,110.32,9.4,P002,Yes,10% off,35-44,Member,607,2019-05-28,246,No,Low,4,22,57,Rainy,No,34.165108456815034,1.037197384428939
T657017,A,Mandalay,Member,Male,Electronic accessories,37.02,12,22.21,444.29,2019-09-07,03:21,Credit card,422.07,4.761905,22.21,7.6,P002,No,N/A,18-24,Non-Member,493,2019-09-11,82,Yes,Low,2,16,58,Snowy,No,22.579047753810112,1.0827460180208814
T478113,A,Mandalay,Normal,Female,Fashion accessories,67.28,36,121.1,2421.92,2019-06-28,12:49,Credit card,2300.82,4.761905,121.1,6.8,P006,No,10% off,45-54,Member,284,2019-07-01,459,Yes,Medium,2,15,81,Rainy,No,33.16975366858462,1.0375990117892344
T141184,C,Mandalay,Member,Male,Home and lifestyle,91.03,14,63.72,1274.43,2019-06-05,20:43,Credit card,1210.71,4.761905,63.72,7.6,P003,Yes,10% off,25-34,Non-Member,296,2019-06-06,474,No,High,2,11,66,Cloudy,No,49.3274526440394,0.8543786406428207
T819238,A,Yangon,Member,Female,Fashion accessories,91.69,6,27.51,550.16,2020-02-22,21:24,Ewallet,522.65,4.761905,27.51,7.9,P006,No,N/A,35-44,Non-Member,304,2020-02-27,81,No,High,1,16,56,Snowy,No,16.497748197836323,1.0145406288859053
T355254,A,Mandalay,Member,Female,Electronic accessories,81.6,49,199.93,3998.53,2019-06-25,07:09,Ewallet,3798.6,4.761905,199.93,9.5,P002,No,10% off,35-44,Member,986,2019-06-27,193,Yes,High,1,13,52,Sunny,Yes,13.774270349104821,1.162644676097027
T160501,C,Yangon,Member,Male,Sports and travel,76.78,32,122.86,2457.11,2019-12-27,12:49,Ewallet,2334.26,4.761905,122.86,9.9,P004,No,N/A,25-34,Member,426,2020-01-02,115,No,High,1,14,79,Sunny,Yes,45.83038904773248,0.8406553166524131
T421792,A,Yangon,Member,Male,Food and beverages,52.04,17,44.24,884.72,2019-09-05,09:43,Ewallet,840.48,4.761905,44.24,6.6,P005,Yes,N/A,35-44,Non-Member,808,2019-09-11,146,No,High,3,7,83,Rainy,No,33.05523477318255,1.069659648538487
T748567,C,Mandalay,Member,Male,Fashion accessories,29.26,6,8.78,175.58,2020-01-13,01:35,Credit card,166.8,4.761905,8.78,9.2,P006,No,10% off,18-24,Member,829,2020-01-19,310,Yes,High,3,12,69,Snowy,Yes,14.866442236949666,0.8305043129962828
T289501,C,Yangon,Member,Female,Electronic accessories,84.8,27,114.48,2289.52,2019-05-16,02:37,Credit card,2175.05,4.761905,114.48,8.7,P002,No,10% off,35-44,Non-Member,840,2019-05-20,425,Yes,Medium,4,16,90,Sunny,Yes,41.33057928066742,1.1360304957998284
T933763,B,Yangon,Normal,Male,Fashion accessories,97.88,43,210.45,4208.96,2019-09-18,15:11,Ewallet,3998.51,4.761905,210.45,9.8,P006,No,N/A,18-24,Member,239,2019-09-19,414,No,Medium,1,9,60,Sunny,Yes,25.34084520122189,1.0306878060310276
T767995,B,Naypyitaw,Member,Male,Sports and travel,30.1,43,64.71,1294.16,2019-10-09,22:27,Cash,1229.45,4.761905,64.71,5.7,P004,No,10% off,25-34,Member,340,2019-10-11,308,Yes,Low,1,25,68,Rainy,Yes,36.77360398796077,0.8519664403346143
T572739,C,Mandalay,Normal,Female,Home and lifestyle,65.74,46,151.21,3024.14,2019-09-07,20:30,Cash,2872.94,4.761905,151.21,7.6,P003,Yes,N/A,25-34,Member,207,2019-09-08,338,No,High,1,14,83,Cloudy,Yes,43.6432687993465,1.0353865448529835
T720767,B,Mandalay,Member,Male,Home and lifestyle,43.66,29,63.3,1266.01,2019-10-01,11:53,Credit card,1202.71,4.761905,63.3,7.6,P003,No,10% off,18-24,Member,883,2019-10-06,364,Yes,Medium,2,29,59,Snowy,No,17.717986189912548,1.033678288133704
T853913,C,Naypyitaw,Member,Female,Fashion accessories,74.47,3,11.17,223.42,2020-02-04,03:32,Ewallet,212.25,4.761905,11.17,8.9,P006,No,N/A,25-34,Non-Member,991,2020-02-07,335,No,Low,1,14,57,Snowy,No,30.909059370291455,0.8254369084944333
T247394,A,Mandalay,Member,Male,Home and lifestyle,80.66,25,100.83,2016.6,2019-08-29,07:30,Cash,1915.77,4.761905,100.83,5.5,P003,Yes,10% off,45-54,Member,713,2019-09-01,456,No,Low,2,14,60,Rainy,Yes,24.609191603959676,0.9864881725856358
T820278,C,Mandalay,Member,Female,Health and beauty,19.86,36,35.76,715.12,2019-04-24,04:50,Cash,679.37,4.761905,35.76,7.1,P001,No,N/A,35-44,Member,982,2019-04-26,97,Yes,Medium,1,5,78,Sunny,No,43.507797967120645,0.9029734079011763
T949501,A,Yangon,Member,Female,Home and lifestyle,30.27,42,63.56,1271.21,2020-02-25,15:22,Cash,1207.65,4.761905,63.56,9.6,P003,Yes,N/A,35-44,Non-Member,784,2020-03-02,321,No,High,3,7,83,Rainy,Yes,11.803602775054834,0.8024222728624967
T491959,B,Yangon,Member,Female,Fashion accessories,22.64,35,39.62,792.35,2019-05-08,16:44,Cash,752.73,4.761905,39.62,7.4,P006,Yes,N/A,35-44,Member,391,2019-05-13,115,No,Low,3,10,61,Snowy,Yes,35.40297911940836,1.0417745724614709
T138586,C,Naypyitaw,Member,Male,Home and lifestyle,62.06,30,93.09,1861.72,2019-07-16,19:35,Cash,1768.64,4.761905,93.09,8.2,P003,Yes,N/A,18-24,Non-Member,838,2019-07-17,188,Yes,Medium,1,26,90,Sunny,No,34.10245975215667,0.8775738974788388
T503294,B,Mandalay,Normal,Female,Electronic accessories,23.2,49,56.84,1136.72,2019-06-11,05:20,Cash,1079.88,4.761905,56.84,7.7,P002,Yes,10% off,45-54,Member,374,2019-06-17,326,No,High,3,16,75,Cloudy,Yes,35.38301317790986,0.9413963569891198
T260762,C,Naypyitaw,Normal,Male,Electronic accessories,50.53,28,70.74,1414.81,2019-06-25,18:56,Cash,1344.07,4.761905,70.74,7.4,P002,No,N/A,45-54,Member,733,2019-06-27,270,Yes,High,4,13,51,Sunny,No,40.80628361380711,0.9577804406104342
T271483,A,Yangon,Member,Female,Sports and travel,83.1,18,74.79,1495.71,2019-12-26,20:41,Cash,1420.93,4.761905,74.79,6.4,P004,No,N/A,18-24,Member,127,2019-12-29,493,Yes,Low,1,16,61,Rainy,No,13.180849276118796,0.8224322272100741
T905281,C,Naypyitaw,Member,Male,Health and beauty,75.45,9,33.95,679.08,2019-12-25,01:18,Credit card,645.13,4.761905,33.95,5.3,P001,No,10% off,35-44,Non-Member,958,2019-12-26,157,No,Medium,2,24,66,Rainy,No,13.272027283775941,1.1922964051397182
T944357,B,Yangon,Normal,Female,Sports and travel,42.93,17,36.49,729.88,2019-06-17,02:03,Credit card,693.39,4.761905,36.49,6.5,P004,No,10% off,35-44,Member,248,2019-06-22,208,Yes,Low,2,29,52,Rainy,Yes,24.520583849867258,0.9757926409502865
T468826,C,Naypyitaw,Member,Male,Home and lifestyle,18.02,28,25.23,504.64,2019-05-27,17:52,Ewallet,479.41,4.761905,25.23,6.5,P003,No,N/A,35-44,Member,478,2019-05-30,347,No,Medium,3,29,99,Snowy,No,16.6780188481523,1.1089447946954398
T149375,A,Naypyitaw,Member,Male,Sports and travel,76.93,4,15.39,307.71,2019-05-15,14:05,Cash,292.33,4.761905,15.39,9.8,P004,Yes,10% off,18-24,Non-Member,407,2019-05-17,338,Yes,Low,3,15,76,Sunny,No,24.670831546156997,1.111353982182498
T783339,B,Mandalay,Member,Female,Home and lifestyle,18.46,12,11.08,221.57,2019-04-01,20:29,Cash,210.49,4.761905,11.08,9.0,P003,Yes,10% off,45-54,Non-Member,456,2019-04-04,70,No,Medium,1,6,97,Sunny,Yes,41.859144954932326,0.966208629683123
T237677,B,Yangon,Normal,Female,Sports and travel,31.14,38,59.16,1183.17,2020-03-06,09:52,Ewallet,1124.02,4.761905,59.16,7.0,P004,No,10% off,45-54,Member,241,2020-03-10,109,No,Medium,3,12,57,Rainy,No,14.301745980638575,1.1713447132572412
T692074,A,Naypyitaw,Member,Female,Health and beauty,34.17,5,8.54,170.85,2019-05-07,07:22,Cash,162.31,4.761905,8.54,7.6,P001,No,10% off,45-54,Non-Member,298,2019-05-11,196,No,Low,2,24,56,Snowy,Yes,41.26166373786013,1.0279402067281471
T246726,A,Mandalay,Member,Female,Electronic accessories,27.77,7,9.72,194.38,2019-06-28,14:19,Credit card,184.66,4.761905,9.72,9.4,P002,No,N/A,35-44,Member,826,2019-07-04,252,No,Low,4,24,54,Snowy,Yes,27.68093512503455,1.1847466243850753
T261102,A,Yangon,Member,Female,Sports and travel,63.35,26,82.35,1647.01,2020-01-20,15:10,Ewallet,1564.65,4.761905,82.35,5.0,P004,No,N/A,18-24,Member,277,2020-01-22,139,No,High,1,15,76,Sunny,No,46.58502073097094,0.9705196870066548
T501108,A,Mandalay,Member,Male,Food and beverages,38.45,19,36.53,730.58,2020-01-26,10:31,Ewallet,694.05,4.761905,36.53,6.9,P005,No,N/A,25-34,Non-Member,257,2020-01-27,132,No,Medium,3,6,97,Rainy,Yes,19.87836678964058,0.9129866224299502
T147931,C,Naypyitaw,Member,Female,Sports and travel,58.57,16,46.86,937.13,2019-12-25,16:23,Ewallet,890.28,4.761905,46.86,9.2,P004,Yes,N/A,25-34,Member,281,2019-12-29,424,Yes,Medium,1,25,69,Cloudy,No,34.23509173239681,1.1431501236004808
T244451,C,Yangon,Normal,Male,Food and beverages,31.35,7,10.97,219.43,2019-12-22,08:23,Cash,208.46,4.761905,10.97,9.5,P005,No,N/A,18-24,Non-Member,358,2019-12-24,240,Yes,Medium,2,20,89,Rainy,Yes,37.91369843637355,1.1629859325810046
T918268,C,Naypyitaw,Member,Male,Fashion accessories,27.55,40,55.09,1101.86,2020-03-16,11:27,Ewallet,1046.76,4.761905,55.09,9.5,P006,Yes,10% off,35-44,Non-Member,902,2020-03-20,176,No,High,3,22,70,Rainy,Yes,31.227071673996836,1.0863065407202956
T364524,B,Mandalay,Member,Male,Home and lifestyle,66.78,30,100.17,2003.49,2019-09-14,22:20,Cash,1903.31,4.761905,100.17,9.6,P003,No,N/A,18-24,Member,440,2019-09-17,120,Yes,High,1,5,74,Sunny,Yes,14.31890804441441,0.8876104817369145
T154912,C,Mandalay,Normal,Male,Fashion accessories,48.52,15,36.39,727.83,2019-11-16,05:11,Credit card,691.44,4.761905,36.39,5.8,P006,Yes,10% off,25-34,Member,718,2019-11-17,443,Yes,High,4,12,65,Rainy,No,31.531811190392112,0.9001684552545224
T484450,C,Mandalay,Member,Male,Sports and travel,41.06,45,92.4,1847.91,2019-04-22,18:34,Ewallet,1755.52,4.761905,92.4,9.5,P004,No,10% off,45-54,Member,676,2019-04-25,452,Yes,Low,2,21,99,Rainy,Yes,11.25489696124879,0.82874587827853
T628026,B,Mandalay,Normal,Male,Home and lifestyle,68.53,19,65.1,1302.0,2019-11-16,01:35,Cash,1236.9,4.761905,65.1,7.0,P003,No,10% off,18-24,Member,310,2019-11-20,79,Yes,High,4,28,61,Cloudy,Yes,39.41397734531276,1.1669103033985948
T310215,B,Yangon,Normal,Male,Electronic accessories,94.59,16,75.68,1513.51,2019-11-14,03:08,Cash,1437.84,4.761905,75.68,9.1,P002,Yes,N/A,35-44,Member,506,2019-11-20,243,No,Low,2,10,81,Snowy,No,10.610302218723945,1.1112568988005562
T924031,C,Mandalay,Normal,Female,Health and beauty,17.0,41,34.85,697.02,2020-01-26,16:45,Ewallet,662.17,4.761905,34.85,9.4,P001,No,N/A,45-54,Member,530,2020-01-30,227,No,High,2,20,50,Cloudy,Yes,19.711562071357033,0.9155301654136311
T461398,A,Naypyitaw,Normal,Male,Home and lifestyle,69.52,12,41.71,834.29,2019-12-24,10:39,Credit card,792.58,4.761905,41.71,9.4,P003,Yes,N/A,45-54,Non-Member,360,2019-12-28,260,No,High,3,13,75,Snowy,No,13.2366241561013,0.9375950230604513
T890754,B,Naypyitaw,Member,Female,Fashion accessories,64.08,23,73.7,1473.92,2019-12-08,15:56,Ewallet,1400.22,4.761905,73.7,6.8,P006,No,10% off,45-54,Member,557,2019-12-09,314,Yes,Low,4,23,72,Rainy,No,41.067329379608054,0.9925915291879712
T997999,A,Yangon,Normal,Female,Food and beverages,14.46,33,23.85,477.03,2020-01-30,20:06,Ewallet,453.18,4.761905,23.85,9.6,P005,No,N/A,25-34,Member,628,2020-02-03,360,No,High,1,12,80,Cloudy,Yes,14.825440222275033,0.9528985699126478
T363943,C,Mandalay,Member,Male,Food and beverages,91.79,24,110.15,2202.92,2019-04-30,13:04,Ewallet,2092.77,4.761905,110.15,6.9,P005,No,N/A,25-34,Non-Member,191,2019-05-04,216,Yes,Low,1,20,51,Cloudy,Yes,35.4525434497063,1.0260320866093984
T279769,C,Yangon,Member,Male,Fashion accessories,31.68,39,61.77,1235.44,2019-05-24,12:02,Ewallet,1173.67,4.761905,61.77,9.4,P006,No,N/A,35-44,Member,668,2019-05-26,497,No,Medium,4,11,74,Sunny,No,31.495260420867133,0.8836008066604537
T344928,C,Yangon,Member,Female,Health and beauty,64.73,39,126.22,2524.38,2019-05-13,19:36,Ewallet,2398.16,4.761905,126.22,6.5,P001,No,10% off,45-54,Non-Member,127,2019-05-15,326,Yes,Low,1,23,52,Rainy,No,47.957513255857506,1.1326909725142698
T983861,A,Naypyitaw,Member,Male,Sports and travel,83.04,18,74.73,1494.66,2020-01-15,17:29,Cash,1419.93,4.761905,74.73,8.4,P004,No,10% off,35-44,Non-Member,881,2020-01-21,456,No,Medium,3,5,67,Sunny,No,21.628334004913544,0.8508343317788909
T367738,C,Mandalay,Normal,Male,Food and beverages,26.93,48,64.64,1292.74,2020-03-02,17:08,Credit card,1228.1,4.761905,64.64,7.5,P005,No,10% off,45-54,Member,867,2020-03-03,289,No,High,3,16,76,Sunny,Yes,35.2458739307969,0.8239918590161953
T435069,B,Naypyitaw,Member,Female,Home and lifestyle,16.26,24,19.52,390.35,2019-04-26,13:56,Credit card,370.84,4.761905,19.52,9.6,P003,No,N/A,25-34,Non-Member,924,2019-04-29,369,Yes,Low,4,29,75,Rainy,Yes,30.330227829836165,1.0178714376344866
T965209,A,Naypyitaw,Member,Male,Health and beauty,12.6,8,5.04,100.77,2020-02-04,09:29,Cash,95.74,4.761905,5.04,8.7,P001,No,10% off,35-44,Member,590,2020-02-08,326,Yes,Low,3,20,98,Sunny,Yes,12.322215331419827,1.0301463316937929
T394452,C,Mandalay,Member,Female,Electronic accessories,97.86,23,112.54,2250.8,2019-06-28,03:57,Ewallet,2138.26,4.761905,112.54,8.4,P002,No,N/A,35-44,Member,995,2019-06-29,216,No,Medium,3,23,86,Rainy,Yes,39.887336823140856,1.0587374365737339
T993817,C,Naypyitaw,Normal,Female,Fashion accessories,53.36,39,104.05,2081.0,2019-12-09,01:48,Cash,1976.95,4.761905,104.05,6.6,P006,No,10% off,18-24,Member,358,2019-12-11,450,Yes,Low,4,12,95,Rainy,Yes,11.484604076034817,0.8060930612021419
T433501,B,Naypyitaw,Normal,Female,Food and beverages,96.38,28,134.94,2698.77,2020-01-06,08:14,Cash,2563.83,4.761905,134.94,6.9,P005,No,10% off,18-24,Non-Member,848,2020-01-11,409,Yes,High,3,24,69,Cloudy,No,43.67419309032464,0.9969414653773915
T266783,B,Yangon,Normal,Female,Sports and travel,96.58,26,125.55,2511.05,2019-10-24,10:39,Ewallet,2385.5,4.761905,125.55,8.6,P004,Yes,10% off,25-34,Non-Member,354,2019-10-30,414,Yes,Medium,1,14,94,Snowy,No,26.75537972850838,1.1183191318458001
T901902,A,Naypyitaw,Normal,Male,Fashion accessories,34.79,5,8.7,173.93,2020-03-23,19:01,Cash,165.24,4.761905,8.7,9.5,P006,Yes,10% off,35-44,Member,170,2020-03-27,250,Yes,High,2,11,55,Snowy,No,21.663376065544075,0.8778123089844427
T194513,C,Yangon,Normal,Male,Home and lifestyle,83.04,29,120.4,2408.06,2019-07-17,04:41,Cash,2287.66,4.761905,120.4,8.5,P003,Yes,N/A,25-34,Member,173,2019-07-21,189,No,Medium,2,28,94,Snowy,No,47.218801296307625,0.8950933548709813
T774037,C,Naypyitaw,Member,Male,Health and beauty,20.15,28,28.21,564.23,2019-09-03,04:22,Credit card,536.02,4.761905,28.21,7.6,P001,No,10% off,35-44,Member,530,2019-09-07,416,No,High,2,14,74,Cloudy,No,16.683694657053955,1.0078447063189475
T681762,C,Naypyitaw,Member,Male,Food and beverages,66.89,48,160.54,3210.78,2019-05-31,18:29,Credit card,3050.24,4.761905,160.54,9.8,P005,No,N/A,18-24,Member,691,2019-06-06,248,No,Medium,1,18,91,Rainy,No,43.82780620778291,0.996974954285461
T838355,C,Yangon,Member,Male,Food and beverages,68.89,4,13.78,275.58,2019-05-29,08:03,Ewallet,261.8,4.761905,13.78,8.4,P005,No,10% off,18-24,Non-Member,998,2019-05-30,475,No,High,2,26,94,Cloudy,No,48.19837105004881,0.8005471083925457
T384617,C,Mandalay,Member,Female,Sports and travel,51.39,22,56.53,1130.52,2019-05-13,04:04,Ewallet,1073.99,4.761905,56.53,9.7,P004,Yes,N/A,18-24,Non-Member,209,2019-05-18,149,No,Low,2,15,56,Cloudy,No,34.25914509449083,1.1046607655391543
T706970,A,Naypyitaw,Member,Female,Electronic accessories,82.02,2,8.2,164.04,2019-05-14,14:02,Credit card,155.83,4.761905,8.2,9.4,P002,Yes,N/A,18-24,Member,230,2019-05-18,256,No,Low,2,9,72,Sunny,Yes,17.52104757375024,1.0675236395141428
T895093,A,Mandalay,Member,Male,Electronic accessories,33.57,31,52.03,1040.53,2019-10-03,13:57,Ewallet,988.51,4.761905,52.03,9.3,P002,No,N/A,18-24,Non-Member,235,2019-10-08,476,Yes,Low,1,11,66,Sunny,Yes,14.30119482723692,1.120377802133087
T135016,A,Mandalay,Member,Female,Sports and travel,64.95,26,84.44,1688.74,2019-11-21,00:16,Credit card,1604.3,4.761905,84.44,9.5,P004,No,N/A,45-54,Non-Member,530,2019-11-24,377,Yes,Medium,4,27,83,Sunny,Yes,28.390629791529086,1.1399358086550915
T186446,A,Naypyitaw,Member,Male,Electronic accessories,68.33,28,95.67,1913.34,2019-11-09,19:40,Ewallet,1817.67,4.761905,95.67,7.9,P002,No,N/A,45-54,Non-Member,892,2019-11-15,236,Yes,High,3,13,99,Rainy,No,34.17906668087654,0.9310492915160211
T256328,A,Yangon,Member,Female,Sports and travel,98.27,7,34.4,687.91,2020-02-19,11:23,Ewallet,653.51,4.761905,34.4,7.7,P004,No,10% off,18-24,Non-Member,960,2020-02-21,324,Yes,Low,4,9,58,Snowy,Yes,43.86359222483291,0.8176774312860304
T608629,A,Yangon,Member,Female,Sports and travel,20.53,27,27.72,554.3,2020-02-05,15:39,Ewallet,526.59,4.761905,27.72,9.1,P004,Yes,10% off,18-24,Member,906,2020-02-07,221,Yes,High,3,19,73,Sunny,Yes,36.274578810479774,1.080616398620928
T746888,C,Mandalay,Member,Male,Sports and travel,34.84,46,80.14,1602.72,2020-02-22,05:16,Ewallet,1522.58,4.761905,80.14,9.1,P004,No,10% off,35-44,Non-Member,781,2020-02-23,485,No,Low,3,18,87,Sunny,Yes,29.184521158251393,0.8316723097556568
T125889,B,Naypyitaw,Member,Male,Food and beverages,88.39,43,190.04,3800.7,2019-08-11,09:07,Ewallet,3610.67,4.761905,190.04,5.1,P005,Yes,10% off,25-34,Non-Member,776,2019-08-17,143,No,Medium,1,19,83,Rainy,No,23.736050913732466,1.1315057069880186
T660242,B,Mandalay,Normal,Male,Sports and travel,87.24,7,30.53,610.7,2020-03-18,20:34,Ewallet,580.16,4.761905,30.53,7.9,P004,Yes,N/A,35-44,Non-Member,173,2020-03-20,385,Yes,Medium,2,13,79,Snowy,No,18.01074616154406,0.8810488395192704
T976900,B,Mandalay,Member,Female,Food and beverages,74.45,35,130.29,2605.72,2019-08-25,22:46,Cash,2475.44,4.761905,130.29,9.5,P005,No,10% off,25-34,Non-Member,438,2019-08-27,65,No,Medium,2,21,76,Snowy,Yes,12.128868815459718,0.8111069111193246
T636552,C,Yangon,Normal,Male,Health and beauty,71.12,29,103.13,2062.62,2019-09-21,01:06,Cash,1959.49,4.761905,103.13,5.5,P001,No,N/A,45-54,Member,663,2019-09-24,55,Yes,High,4,17,93,Sunny,Yes,30.17902209455364,1.1547622819334125
